,URL,pages,description,prix,Enchère ou vente
176,https://www.zoopla.co.uk//for-sale/details/51005531?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=2,2 bed flat for sale,650000.0,vente
4821,https://www.zoopla.co.uk//for-sale/details/54075679?search_identifier=6e021a797919b125b060dfed191d21b4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=49,5 bed semi-detached house for sale,650000.0,vente
4781,https://www.zoopla.co.uk//for-sale/details/54076147?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,3 bed terraced house for sale,650000.0,vente
4321,https://www.zoopla.co.uk//for-sale/details/54085516?search_identifier=c896488009676d2754e19f5d80e08912,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=44,2 bed flat for sale,650000.0,vente
2876,https://www.zoopla.co.uk//for-sale/details/54111651?search_identifier=1768e58e3707f3b23fb796f0ef9ce5bb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=29,2 bed property for sale,650000.0,vente
623,https://www.zoopla.co.uk//for-sale/details/54155658?search_identifier=7628ff5369be1389d7c928a9eb4c75d1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=7,2 bed flat for sale,650000.0,vente
261,https://www.zoopla.co.uk//for-sale/details/54163459?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=3,2 bed flat for sale,650000.0,vente
617,https://www.zoopla.co.uk//new-homes/details/54155735?search_identifier=7628ff5369be1389d7c928a9eb4c75d1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=7,4 bed semi-detached house for sale,650000.0,vente
2796,https://www.zoopla.co.uk//for-sale/details/54113318?search_identifier=aead6369aaf688945fcc6ca2557d2b20,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=28,Land for sale,650000.0,vente
1178,https://www.zoopla.co.uk//new-homes/details/54145148?search_identifier=23a43f2fe22e23116a4f7dab9e3cf741,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=12,4 bed mews house for sale,650000.0,vente
1030,https://www.zoopla.co.uk//for-sale/details/54148662?search_identifier=fe807ecfbac015f02352bddcb4d44f93,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=11,3 bed end terrace house for sale,650000.0,vente
2955,https://www.zoopla.co.uk//for-sale/details/54110751?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=30,3 bed flat for sale,650000.0,vente
3937,https://www.zoopla.co.uk//for-sale/details/54093554?search_identifier=d4baacc450a5ae752fb3a19f5972dc5a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=40,3 bed terraced house for sale,650000.0,vente
4405,https://www.zoopla.co.uk//for-sale/details/54081627?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,3 bed flat for sale,650000.0,vente
52,https://www.zoopla.co.uk//for-sale/details/54166347?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,3 bed semi-detached bungalow for sale,650000.0,vente
2763,https://www.zoopla.co.uk//for-sale/details/54114526?search_identifier=aead6369aaf688945fcc6ca2557d2b20,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=28,3 bed property for sale,650000.0,vente
4746,https://www.zoopla.co.uk//for-sale/details/52786391?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,2 bed cottage for sale,650000.0,vente
4095,https://www.zoopla.co.uk//for-sale/details/54091035?search_identifier=7a8541b13a993b61d4666d1416e42352,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=41,2 bed flat for sale,650000.0,vente
986,https://www.zoopla.co.uk//for-sale/details/54149420?search_identifier=40eb412b77e323cbd846caf27f840b62,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=10,3 bed terraced house for sale,650000.0,vente
28,https://www.zoopla.co.uk//for-sale/details/54166673?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,3 bed semi-detached house for sale,650000.0,vente
4193,https://www.zoopla.co.uk//for-sale/details/54089531?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,4 bed semi-detached house for sale,650000.0,vente
1745,https://www.zoopla.co.uk//for-sale/details/51684065?search_identifier=c8eff9ff1a3aecce5a182c764ac10624,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=18,4 bed link-detached house for sale,650000.0,vente
978,https://www.zoopla.co.uk//for-sale/details/54149475?search_identifier=40eb412b77e323cbd846caf27f840b62,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=10,4 bed terraced house for sale,650000.0,vente
209,https://www.zoopla.co.uk//for-sale/details/54164466?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=3,3 bed terraced house for sale,650000.0,vente
4548,https://www.zoopla.co.uk//for-sale/details/54079373?search_identifier=cf88198ac198078c89cdfd0b11a6cb2a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=46,3 bed semi-detached bungalow for sale,650000.0,vente
4204,https://www.zoopla.co.uk//for-sale/details/54089376?search_identifier=4a383953bb5d5f63baf930d0fea37709,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=43,3 bed flat for sale,650000.0,vente
2430,https://www.zoopla.co.uk//for-sale/details/54120502?search_identifier=bd268dfed7c29988402539b9a6ce422b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=25,3 bed flat for sale,650000.0,vente
894,https://www.zoopla.co.uk//new-homes/details/54150563?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,2 bed flat for sale,652500.0,vente
3472,https://www.zoopla.co.uk//new-homes/details/54101774?search_identifier=9dc7c865aa4092bf72c6a483b1191463,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=35,2 bed flat for sale,655000.0,vente
2319,https://www.zoopla.co.uk//for-sale/details/54122284?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,3 bed semi-detached house for sale,659950.0,vente
70,https://www.zoopla.co.uk//for-sale/details/54166061?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,3 bed semi-detached house for sale,659950.0,vente
1344,https://www.zoopla.co.uk//for-sale/details/54142131?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,4 bed end terrace house for sale,660000.0,vente
4467,https://www.zoopla.co.uk//for-sale/details/54080503?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,3 bed semi-detached house for sale,660000.0,vente
2956,https://www.zoopla.co.uk//for-sale/details/54110745?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=30,3 bed flat for sale,660000.0,vente
1101,https://www.zoopla.co.uk//for-sale/details/54147568?search_identifier=23a43f2fe22e23116a4f7dab9e3cf741,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=12,2 bed flat for sale,665000.0,vente
1493,https://www.zoopla.co.uk//for-sale/details/54140095?search_identifier=b689049719149171b1503742a6e12f89,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=15,5 bed detached house for sale,665000.0,vente
3726,https://www.zoopla.co.uk//for-sale/details/54096029?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,1 bed flat for sale,665000.0,vente
4149,https://www.zoopla.co.uk//for-sale/details/54090295?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,2 bed flat for sale,665000.0,vente
3074,https://www.zoopla.co.uk//for-sale/details/54108319?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,2 bed property for sale,665000.0,vente
4432,https://www.zoopla.co.uk//for-sale/details/54081094?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,4 bed semi-detached house for sale,665000.0,vente
3658,https://www.zoopla.co.uk//for-sale/details/54098034?search_identifier=e2ef349b8061d18709a6a85a84a6f39c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=37,4 bed semi-detached house for sale,665000.0,vente
2384,https://www.zoopla.co.uk//for-sale/details/54121191?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,3 bed flat for sale,665000.0,vente
1649,https://www.zoopla.co.uk//for-sale/details/54138162?search_identifier=8d5ef7abd61f7b0d233372bb90b5f0bc,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=17,3 bed bungalow for sale,665000.0,vente
3220,https://www.zoopla.co.uk//new-homes/details/53253239?search_identifier=5ca92ebc399a151af28b9cfe6a327213,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=33,2 bed flat for sale,667500.0,vente
3212,https://www.zoopla.co.uk//new-homes/details/54105912?search_identifier=5ca92ebc399a151af28b9cfe6a327213,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=33,2 bed flat for sale,667500.0,vente
2337,https://www.zoopla.co.uk//new-homes/details/54121925?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,3 bed flat for sale,670000.0,vente
3716,https://www.zoopla.co.uk//for-sale/details/54096160?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,2 bed flat for sale,670000.0,vente
1032,https://www.zoopla.co.uk//for-sale/details/54148616?search_identifier=fe807ecfbac015f02352bddcb4d44f93,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=11,2 bed flat for sale,670000.0,vente
59,https://www.zoopla.co.uk//new-homes/details/54166229?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,4 bed detached house for sale,670000.0,vente
2428,https://www.zoopla.co.uk//for-sale/details/54120531?search_identifier=bd268dfed7c29988402539b9a6ce422b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=25,3 bed property for sale,670000.0,vente
2116,https://www.zoopla.co.uk//for-sale/details/54126811?search_identifier=485f3d09a6279ecdebd5fa1f71aab668,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=22,3 bed terraced house for sale,670000.0,vente
4340,https://www.zoopla.co.uk//for-sale/details/54085315?search_identifier=c896488009676d2754e19f5d80e08912,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=44,4 bed semi-detached house for sale,670000.0,vente
4628,https://www.zoopla.co.uk//for-sale/details/54077974?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,3 bed terraced house for sale,670000.0,vente
4529,https://www.zoopla.co.uk//new-homes/details/54079628?search_identifier=cf88198ac198078c89cdfd0b11a6cb2a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=46,3 bed flat for sale,674950.0,vente
829,https://www.zoopla.co.uk//for-sale/details/54151816?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,2 bed flat for sale,675000.0,vente
3846,https://www.zoopla.co.uk//for-sale/details/54094666?search_identifier=821909f7980636a44357a204c6cd4dde,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=39,2 bed property for sale,675000.0,vente
783,https://www.zoopla.co.uk//for-sale/details/54152609?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,4 bed semi-detached house for sale,675000.0,vente
3093,https://www.zoopla.co.uk//for-sale/details/54108024?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,5 bed property for sale,675000.0,vente
