,URL,ville,code postal,Adresses,prix livre,surface m2,Enchere ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
4439,https://www.zoopla.co.uk//for-sale/details/54263534,Londres,SW19,Winterfold Close London SW19,500000,NA,vente,A,4,1,1,4 bed flat for sale,Appartement,NA
4440,https://www.zoopla.co.uk//for-sale/details/54263388,Londres,NW9,Moorhen Drive Hendon London NW9,520000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4441,https://www.zoopla.co.uk//for-sale/details/54263384,Londres,NW9,Grove Park Colindale London NW9,360000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4442,https://www.zoopla.co.uk//for-sale/details/54263356,Londres,W7,Grosvenor Road London W7,479995,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4443,https://www.zoopla.co.uk//for-sale/details/54263331,Belvedere,DA17,Norman Road Belvedere DA17,280000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
4444,https://www.zoopla.co.uk//for-sale/details/54263284,Londres,SE13,Molesworth Street London SE13,475000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4445,https://www.zoopla.co.uk//for-sale/details/54263285,Ilford,IG3,Lynford Gardens Ilford IG3,500000,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
4446,https://www.zoopla.co.uk//for-sale/details/54263276,Coulsdon,CR5,Hazelwood Lane Chipstead Coulsdon CR5,399950,NA,vente,A,2,1,2,2 bed flat for sale,Appartement,NA
4447,https://www.zoopla.co.uk//for-sale/details/54263238,Londres,E14,Accra Close London E14,480000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
4448,https://www.zoopla.co.uk//new-homes/details/54263067,Alperton,HA0,Ealing Road Alperton HA0,540000,NA,vente,N,3,1,NA,3 bed flat for sale,Appartement,Help to buy
4449,https://www.zoopla.co.uk//for-sale/details/54263195,Londres,SE14,New Cross Road New Cross SE14,649995,110.09005499999999,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
4450,https://www.zoopla.co.uk//for-sale/details/47890841,Londres,E9,Retreat Place London E9,500000,73,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
4451,https://www.zoopla.co.uk//for-sale/details/54263152,Londres,W14,Milson Road London W14,950000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
4452,https://www.zoopla.co.uk//for-sale/details/51169352,Londres,E14,Premiere Place Premier Place E14,549995,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4453,https://www.zoopla.co.uk//for-sale/details/54263096,Ilford,IG6,Stoke Avenue Ilford IG6,400000,NA,vente,A,3,1,1,3 bed bungalow for sale,Bungalow,NA
4454,https://www.zoopla.co.uk//new-homes/details/54263090,Londres,W11,Holland Park Avenue Holland Park London W11,1700000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
4455,https://www.zoopla.co.uk//for-sale/details/54263069,Londres,NW3,Finchley Road London NW3,1250000,121.981639,vente,A,3,3,NA,3 bed flat for sale,Appartement,NA
4456,https://www.zoopla.co.uk//for-sale/details/54263056,Londres,SW19,Inner Park Road London SW19,439950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4457,https://www.zoopla.co.uk//new-homes/details/54263005,Londres,SE18,Artillery Place London SE18,528000,87.32882,vente,N,3,2,NA,3 bed flat for sale,Appartement,Help to buy
4458,https://www.zoopla.co.uk//for-sale/details/54263063,Ilford,IG1,Woodlands Road Ilford IG1,250000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4459,https://www.zoopla.co.uk//for-sale/details/54263014,Carshalton,SM5,Ivydale Road Carshalton SM5,435000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA
4460,https://www.zoopla.co.uk//new-homes/details/54262962,Londres,W5,Ealing London W5,365000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
4461,https://www.zoopla.co.uk//for-sale/details/54262999,Londres,W5,Mountfield Road London W5,920000,106,vente,A,3,2,2,3 bed property for sale,Maison avec jardin,NA
4462,https://www.zoopla.co.uk//new-homes/details/54262963,Londres,E16,Royal Albert Wharf The Royal Docks London E16,477500,78,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy
4463,https://www.zoopla.co.uk//new-homes/details/54262929,Londres,E16,Royal Albert Wharf The Royal Docks London E16,577500,78,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy
4464,https://www.zoopla.co.uk//for-sale/details/54262931,Richmond,TW9,Cedar Terrace Richmond TW9,550000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
4465,https://www.zoopla.co.uk//new-homes/details/54262945,Londres,E16,Royal Albert Wharf The Royal Docks London E16,540000,78,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy
4466,https://www.zoopla.co.uk//new-homes/details/54262927,Londres,SE18,Artillery Place London SE18,353000,50.910844,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA
4467,https://www.zoopla.co.uk//for-sale/details/54262930,Islington,EC1V,250 City Road Islington EC1V,1507750,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4468,https://www.zoopla.co.uk//new-homes/details/54262733,Londres,E16,Royal Albert Wharf The Royal Docks London E16,735000,123,vente,N,3,3,NA,3 bed flat for sale,Appartement,NA
4469,https://www.zoopla.co.uk//for-sale/details/54262877,Londres,SE19,118 Church Road London SE19,400000,NA,vente,A,2,1,2,2 bed flat for sale,Appartement,NA
4470,https://www.zoopla.co.uk//for-sale/details/54262840,Sanderstead,CR2,Court Hill Sanderstead Surrey CR2,650000,NA,vente,A,4,NA,NA,4 bed semi-detached house for sale,Maison,NA
4471,https://www.zoopla.co.uk//new-homes/details/54262825,Londres,SE18,Artillery Place London SE18,348000,51.09665,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
4472,https://www.zoopla.co.uk//for-sale/details/41513804,Londres,E14,St. Georges Square London E14,800000,NA,vente,A,3,2,1,3 bed property for sale,Maison avec jardin,NA
4473,https://www.zoopla.co.uk//for-sale/details/54262810,Londres,SE20,Samos Road London SE20,370000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4474,https://www.zoopla.co.uk//for-sale/details/54262801,Londres,SE18,Riverdale Road Plumstead SE18,330000,NA,vente,A,2,1,1,2 bed end terrace house for sale,Maison,NA
4475,https://www.zoopla.co.uk//for-sale/details/54262780,Enfield,EN3,Kingsway Enfield EN3,359995,NA,vente,A,2,2,1,2 bed terraced house for sale,Maison,NA
4476,https://www.zoopla.co.uk//for-sale/details/54262777,Londres,E14,Wardian East Tower London E14,645000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4477,https://www.zoopla.co.uk//for-sale/details/54262756,Herts,EN6,Forbes Avenue Potters Bar Herts EN6,510000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
4478,https://www.zoopla.co.uk//for-sale/details/54262753,Londres,N18,Montagu Gardens London N18,400000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
4479,https://www.zoopla.co.uk//for-sale/details/54262718,Londres,SW16,Ribblesdale Road London London SW16,600000,NA,vente,A,4,2,1,4 bed flat for sale,Appartement,NA
4480,https://www.zoopla.co.uk//for-sale/details/54262710,Londres,SW16,Nimrod Road London London SW16,550000,NA,vente,A,3,1,1,3 bed property for sale,Maison avec jardin,NA
4481,https://www.zoopla.co.uk//new-homes/details/54262721,Londres,E16,Royal Albert Wharf The Royal Docks London E16,752500,123,vente,N,3,3,NA,3 bed flat for sale,Appartement,NA
4482,https://www.zoopla.co.uk//for-sale/details/54262699,Londres,E10,Chesterfield Road London E10,575000,NA,Enchères,A,3,2,1,3 bed terraced house for sale,Maison,NA
4483,https://www.zoopla.co.uk//for-sale/details/54262690,Londres,E18,Malford Grove South Woodford London E18,1250000,NA,vente,A,4,1,3,4 bed semi-detached house for sale,Maison,NA
4484,https://www.zoopla.co.uk//for-sale/details/54262693,Londres,SW8,Rita Road London SW8,799950,NA,vente,A,5,1,2,5 bed flat for sale,Appartement,NA
4485,https://www.zoopla.co.uk//for-sale/details/54262692,Hornchurch,RM11,Maywin Drive Hornchurch Essex RM11,300000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4486,https://www.zoopla.co.uk//new-homes/details/54262684,Londres,E16,Royal Albert Wharf The Royal Docks London E16,772500,123,vente,N,3,3,NA,3 bed flat for sale,Appartement,NA
4487,https://www.zoopla.co.uk//for-sale/details/54262610,Londres,SW18,Smugglers Way London SW18,524995,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4488,https://www.zoopla.co.uk//for-sale/details/54262613,Londres,SE7,Greenbay Road Charlton SE7,295000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4489,https://www.zoopla.co.uk//for-sale/details/54262628,Londres,SW18,Brookwood Road Southfields SW18,895000,104.701681,vente,A,3,3,1,3 bed semi-detached house for sale,Maison,NA
4490,https://www.zoopla.co.uk//for-sale/details/54262584,Londres,SW18,Spectrum Way London SW18,600000,65,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4491,https://www.zoopla.co.uk//for-sale/details/54262501,Londres,SW10,Tadema Road London SW10,1950000,133,vente,A,2,2,2,2 bed terraced house for sale,Maison,NA
4492,https://www.zoopla.co.uk//for-sale/details/54262497,Londres,E11,Seagry Road London E11,1325000,NA,vente,A,4,1,3,4 bed semi-detached house for sale,Maison,NA
4493,https://www.zoopla.co.uk//for-sale/details/54262481,Londres,E14,Wardian East Tower London E14,485000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
4494,https://www.zoopla.co.uk//for-sale/details/54262408,Londres,SE15,Blenheim Grove London SE15,624995,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4495,https://www.zoopla.co.uk//for-sale/details/45899983,Enfield,EN2,Bycullah Road Enfield EN2,475000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
4496,https://www.zoopla.co.uk//for-sale/details/54262262,Londres,SE3,Riverside Court Lee Road Blackheath SE3,300000,NA,vente,A,1,1,1,1 bed triplex for sale,Triplex,NA
4497,https://www.zoopla.co.uk//for-sale/details/54262260,Londres,N3,Regents Park Road Finchley N3,425000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4498,https://www.zoopla.co.uk//for-sale/details/54262256,Bexleyheath,DA6,Barton Close Bexleyheath DA6,275000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4499,https://www.zoopla.co.uk//new-homes/details/54262253,Londres,E16,Grafton Brunel Street Works Canning Town E16,745000,NA,vente,N,3,NA,NA,3 bed flat for sale,Appartement,NA
4500,https://www.zoopla.co.uk//for-sale/details/54262236,Hayes,UB3,Reid Close Hayes UB3,269950,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4501,https://www.zoopla.co.uk//for-sale/details/54262214,Londres,N11,Maidstone Road London N11,550000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
4502,https://www.zoopla.co.uk//for-sale/details/54262183,Londres,SE10,Robinscroft Mews Greenwich London SE10,550000,NA,vente,A,2,1,1,2 bed end terrace house for sale,Maison,NA
4503,https://www.zoopla.co.uk//for-sale/details/52041127,Harrow,HA2,Coral Court Harrow HA2,144000,82,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
4504,https://www.zoopla.co.uk//new-homes/details/54262151,Londres,E16,Grafton Brunel Street Works Canning Town E16,630000,NA,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
4505,https://www.zoopla.co.uk//for-sale/details/54262150,Romford,RM2,Elvet Avenue Romford RM2,285000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
4506,https://www.zoopla.co.uk//for-sale/details/54262154,Epsom,KT19,Sandy Mead Epsom Surrey KT19,590000,NA,vente,A,3,2,2,3 bed town house for sale,Maison,NA
4507,https://www.zoopla.co.uk//for-sale/details/54262162,Londres,N7,Andover Finsbury Park Islington N7,300000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4508,https://www.zoopla.co.uk//for-sale/details/54262140,Londres,N19,Holland Walk London N19,435000,81.197222,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4509,https://www.zoopla.co.uk//new-homes/details/54261900,Alperton,HA0,Ealing Road Alperton HA0,320000,NA,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
4510,https://www.zoopla.co.uk//for-sale/details/54262126,Isleworth,TW7,Samuelson Place Isleworth TW7,365000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4511,https://www.zoopla.co.uk//for-sale/details/54262127,Londres,W3,Larden Road London W3,1150000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
4512,https://www.zoopla.co.uk//for-sale/details/54262117,Londres,SE16,Cherry Garden Street London SE16,425000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4513,https://www.zoopla.co.uk//for-sale/details/54262115,Londres,NW9,22 Thonrey Close Colindale London NW9,485000,69748.227892,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4514,https://www.zoopla.co.uk//for-sale/details/54262100,Londres,SW18,Astonville Street London SW18,975000,NA,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
4515,https://www.zoopla.co.uk//for-sale/details/54262107,Chelsea,SW1W,Gatliff Road Chelsea SW1W,137500,45.52247,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
4516,https://www.zoopla.co.uk//for-sale/details/54262101,Londres,SE11,Seaton Close London SE11,400000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4517,https://www.zoopla.co.uk//for-sale/details/54262078,Londres,E2,Bethnal Green Road London E2,510000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
4518,https://www.zoopla.co.uk//for-sale/details/54262076,Londres,NW10,Drayton Road London NW10,750000,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
4519,https://www.zoopla.co.uk//for-sale/details/54262075,Bromley,BR2,Queensmead Road Bromley BR2,460000,100.985561,vente,A,3,2,1,3 bed maisonette for sale,Maisonette,NA
4520,https://www.zoopla.co.uk//for-sale/details/54262058,Teddington,TW11,Blagdon Walk Teddington TW11,769950,NA,vente,A,3,2,1,3 bed property for sale,Maison avec jardin,NA
4521,https://www.zoopla.co.uk//for-sale/details/54262064,Londres,SW11,Shelgate Road London SW11,845000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4522,https://www.zoopla.co.uk//for-sale/details/54262056,Londres,N3,Howcroft Crescent Finchley N3,725000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
4523,https://www.zoopla.co.uk//for-sale/details/54262063,Londres,E1,Folgate Street London E1,699950,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4524,https://www.zoopla.co.uk//for-sale/details/54262036,Londres,SE8,Tanners Hill Deptford SE8,425000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
4525,https://www.zoopla.co.uk//for-sale/details/54261972,Crofton,BR5,Crofton Lane Crofton Kent BR5,550000,NA,vente,A,3,1,1,3 bed bungalow for sale,Bungalow,NA
4526,https://www.zoopla.co.uk//for-sale/details/54261942,Londres,N4,2 Green Lanes Walk London N4,650000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
4527,https://www.zoopla.co.uk//for-sale/details/54261947,Londres,SE8,Wharf Street London SE8,500000,NA,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
4528,https://www.zoopla.co.uk//for-sale/details/54261921,Londres,NW11,Finchley Road London NW11,1200000,NA,vente,A,4,1,NA,4 bed semi-detached house for sale,Maison,NA
4529,https://www.zoopla.co.uk//for-sale/details/54261910,Orpington,BR6,Pendennis Road Orpington BR6,500000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
4530,https://www.zoopla.co.uk//for-sale/details/54261899,Londres,W2,Sutherland Place London W2,2450000,NA,vente,A,3,NA,NA,3 bed flat for sale,Appartement,NA
4531,https://www.zoopla.co.uk//for-sale/details/54261898,Londres,SW8,Wenham House Ascalon Street SW8,500000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4532,https://www.zoopla.co.uk//for-sale/details/54261879,Londres,SW2,Saltoun Road Brixton London SW2,535000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4533,https://www.zoopla.co.uk//for-sale/details/54261883,Londres,N11,Brunswick Park Gardens New Southgate N11,640000,NA,vente,A,5,1,2,5 bed end terrace house for sale,Maison,NA
4534,https://www.zoopla.co.uk//for-sale/details/54261855,Londres,SW19,Spencer Hill London SW19,375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4535,https://www.zoopla.co.uk//for-sale/details/40009127,Londres,W9,Lauderdale Road London W9,999999,NA,vente,A,4,3,2,4 bed maisonette for sale,Maisonette,NA
4536,https://www.zoopla.co.uk//for-sale/details/54261847,Londres,E14,Gainsborough House Cassilis Road Canary Central London E14,450000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4537,https://www.zoopla.co.uk//new-homes/details/54261734,Alperton,HA0,Ealing Road Alperton HA0,405000,NA,vente,N,2,1,NA,2 bed flat for sale,Appartement,Help to buy
4538,https://www.zoopla.co.uk//for-sale/details/54261832,Londres,E14,Pan Peninsula Square London E14,700000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4539,https://www.zoopla.co.uk//for-sale/details/54261066,Londres,W3,Willcott Road Ealing W3,1100000,120.7739,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
4540,https://www.zoopla.co.uk//for-sale/details/54261739,Londres,NW2,Mackenzie House Ainsworth Close London NW2,300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4541,https://www.zoopla.co.uk//for-sale/details/54261737,Londres,W6,Ravenscourt Gardens London W6,999950,NA,vente,A,2,2,2,2 bed semi-detached house for sale,Maison,NA
4542,https://www.zoopla.co.uk//for-sale/details/54261724,Londres,SW2,Criffel Avenue London SW2,1850000,221,vente,A,5,4,2,5 bed property for sale,Maison avec jardin,NA
4543,https://www.zoopla.co.uk//for-sale/details/54261712,Hounslow,TW3,Orchid Gardens Hounslow TW3,300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4544,https://www.zoopla.co.uk//for-sale/details/54261706,Orpington,BR6,Hillcrest Road Orpington BR6,595000,NA,vente,A,4,1,2,4 bed semi-detached house for sale,Maison,NA
4545,https://www.zoopla.co.uk//for-sale/details/54261690,Londres,SW19,Haydons Road London SW19,239950,27.8709,vente,A,NA,1,NA,Studio for sale,Studio,NA
4546,https://www.zoopla.co.uk//for-sale/details/54261696,Londres,N14,Grange Gardens London N14,375000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4547,https://www.zoopla.co.uk//for-sale/details/54261668,Croydon,CR0,Craigen Avenue Croydon CR0,500000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
4548,https://www.zoopla.co.uk//for-sale/details/54261677,Londres,NW3,Redington Gardens Hampstead London NW3,2675000,NA,vente,A,3,3,2,3 bed flat for sale,Appartement,NA
4549,https://www.zoopla.co.uk//new-homes/details/54261660,Londres,E10,Lea Bridge Road London E10,520000,NA,vente,N,3,NA,NA,3 bed flat for sale,Appartement,NA
4550,https://www.zoopla.co.uk//new-homes/details/54261658,Londres,E10,Lea Bridge Road London E10,350000,NA,vente,N,1,NA,NA,1 bed flat for sale,Appartement,NA
4551,https://www.zoopla.co.uk//new-homes/details/54261659,Londres,E10,Lea Bridge Road London E10,430000,NA,vente,N,2,NA,NA,2 bed flat for sale,Appartement,NA
4552,https://www.zoopla.co.uk//for-sale/details/54261633,Londres,NW10,Acton Lane London NW10,799950,NA,vente,A,4,NA,2,4 bed terraced house for sale,Maison,NA
4553,https://www.zoopla.co.uk//for-sale/details/50127556,Orpington,BR5,Crofton Lane Orpington BR5,550000,NA,vente,A,3,1,2,3 bed detached bungalow for sale,Bungalow,NA
4554,https://www.zoopla.co.uk//for-sale/details/54261618,Stanmore,HA7,Beverley Gardens Stanmore HA7,560000,NA,vente,A,4,1,2,4 bed semi-detached house for sale,Maison,NA
4555,https://www.zoopla.co.uk//for-sale/details/54261593,Morden,SM4,Monkleigh Road Morden SM4,750000,NA,vente,A,4,2,2,4 bed end terrace house for sale,Maison,NA
4556,https://www.zoopla.co.uk//for-sale/details/54261598,Londres,SW18,Brookwood Road Southfields SW18,695000,66.89016,vente,A,2,2,1,2 bed semi-detached house for sale,Maison,NA
